frame_id,timestamp_ms,ball_u,ball_v,aruco_u,aruco_v,rpm
103,1750951637507,-999.0,-999.0,816.5,873.75,3131
104,1750951637631,-999.0,-999.0,816.5,874.0,3131
105,1750951637756,-999.0,-999.0,816.0,872.75,3131
106,1750951637881,-999.0,-999.0,817.25,873.75,3131
107,1750951638012,-999.0,-999.0,816.0,873.5,3131
108,1750951638136,-999.0,-999.0,816.0,873.75,3131
109,1750951638260,-999.0,-999.0,815.75,874.5,3131
110,1750951638385,-999.0,-999.0,815.5,874.0,3131
111,1750951638513,-999.0,-999.0,815.75,873.75,3131
112,1750951638645,-999.0,-999.0,815.5,873.25,3131
113,1750951638776,-999.0,-999.0,817.0,872.5,3131
114,1750951638904,-999.0,-999.0,815.75,874.0,3131
115,1750951639034,-999.0,-999.0,815.0,873.25,3131
116,1750951639155,-999.0,-999.0,815.25,873.25,3131
117,1750951639278,-999.0,-999.0,816.5,873.75,3131
118,1750951639406,-999.0,-999.0,816.25,874.25,3131
119,1750951639535,-999.0,-999.0,816.5,874.25,3131
120,1750951639665,-999.0,-999.0,815.25,873.25,3131
121,1750951639788,-999.0,-999.0,815.5,873.5,3131
122,1750951639911,-999.0,-999.0,815.5,874.75,3131
123,1750951640035,-999.0,-999.0,816.25,874.0,3131
124,1750951640163,-999.0,-999.0,814.75,873.5,3131
125,1750951640290,-999.0,-999.0,815.25,873.75,3131
126,1750951640413,-999.0,-999.0,816.5,873.75,3131
127,1750951640540,-999.0,-999.0,816.5,874.75,3131
128,1750951640672,181.988,348.404,815.5,873.75,3131
129,1750951640797,236.004,306.407,815.25,874.0,3131
130,1750951640927,322.412,272.43,815.25,873.5,3131
131,1750951641051,381.845,263.132,815.0,873.5,3131
132,1750951641175,467.838,273.485,816.5,874.5,3131
133,1750951641301,523.312,295.763,816.0,872.5,3131
134,1750951641431,607.936,367.703,815.75,874.0,3131
135,1750951641559,663.801,440.425,816.25,873.0,3131
136,1750951641690,-999.0,-999.0,815.5,873.0,3131
137,1750951641825,840.021,730.211,816.5,874.0,3131
138,1750951641949,877.242,759.686,817.0,873.75,3131
139,1750951642080,923.388,608.688,815.75,874.5,3131
140,1750951642213,955.666,548.876,816.5,874.5,3131
141,1750951642343,1002.52,464.919,816.75,874.0,3131
142,1750951642474,1050.03,416.926,816.25,873.5,3131
143,1750951642603,1082.3,404.221,815.5,874.75,3131
144,1750951642726,1131.25,413.61,816.0,873.5,3131
145,1750951642850,1165.43,441.558,815.75,874.5,3131
146,1750951642979,1215.86,510.883,816.75,873.75,3131
